Timestamp,Age,Gender,City,Position ,Total experience,Experience in Germany,Seniority level,Main technology,Annual Salary in EUR,Bonus in EUR,Number of vacation days,Employment status,Contract duration,Main language at work,Company type
24-11-2020 13:05,32,Female,Berlin,Product Manager,10,"4,5",Senior,,60000,6000,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 13:05,30,Female,Munich,Mobile Developer,10,3.5,Senior,Swift,65000,5000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:05,25,Male,Berlin,Software Engineer,6,1,Middle,Java,61500,26000,28,Full-time employee,Unlimited contract,English,Big commercial
24-11-2020 13:07,43,Male,Berlin,Software Engineer,20,4,Senior,Python,79000,,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:07,38,Male,Berlin,Software Engineer,16,1,Senior,Python,65000,,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:09,26,Male,Berlin,Software Engineer,5,2,Middle,Scala,63000,10300,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:09,25,Female,Munich,Product Manager,3,0.5,Middle,--,62000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:11,34,Male,Munich,Software Engineer,12,5,Lead,python,95000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:14,34,Male,Munich,Designer (UI/UX),11,1,Senior,,60000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 13:14,27,Male,Berlin,Backend Developer,5,1,Middle,Java,65000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:16,30,Male,Berlin,Mobile Developer,3,2,Senior,Swift,58000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 13:21,34,Male,Berlin,Data Scientist,5,5,Middle,Python,65000,5000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:23,36,Female,Berlin,QA Engineer,14,7,Lead,Java,69000,6900,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:25,27,Male,Berlin,Backend Developer,5,1,Middle,Java,65000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:25,45,Male,Berlin,Mobile Developer,10,4,Lead,SWIFT,77000,2000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:29,35,Male,Berlin,Backend Developer,6,2,Senior,"Java, angular, Aws",74000,2000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:32,36,Male,Berlin,Engineering Manager,7,1,Lead,"Swift, objective-c",80000,95000,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:33,32,Male,Stuttgart,QA Engineer,9,9,Senior,Java,60000,4700,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 13:35,33,Male,Boeblingen,DevOps,14,4,Senior,Golang,70000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:36,30,Male,Berlin,Backend Developer,10,2,Middle,PHP,56000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:37,35,Male,Berlin,Software Engineer,15,4,Senior,go,70000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 13:37,24,Male,Boeblingen,C/C++/Java developer,0.8,0.8,Junior,Java,48000,101,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:40,25,Male,Stuttgart,Backend Developer,4,2,Middle,Java,60000,,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 13:40,29,Male,Berlin,Mobile Developer,8,4,Senior,Kotlin,65000,,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:41,32,Male,Berlin,DevOps Manager,10,3,Lead,DevOps,100000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:42,32,Male,Düsseldorf,Software Engineer,11,7,Senior,.net,60000,62000,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 13:50,24,Male,Munich,Software Engineer,3,2,Middle,Node.js,58000,18000,28,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 13:51,24,Female,Stuttgart,Software Engineer,2,1,Middle,iOS,55200,2000,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 13:53,56,Male,Ingolstadt,Software Engineer,9,9,Senior,R,75000,,30,Full-time employee,Temporary contract,German,Product
24-11-2020 13:54,53,Male,Stuttgart,Frontend Developer,15,15,Senior,"Java, Javascript",50000,,,Full-time employee,Unlimited contract,German,Product
24-11-2020 13:55,25,Male,Munich,ML Engineer,1,1,Middle,Python,65000,2000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:55,32,Male,Berlin,Engineering Manager,9,5,Lead,,95000,140000,365,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:55,28,Male,Stuttgart,Software Engineer,8,1,Senior,C++,67200,,30,Full-time employee,Unlimited contract,English,Outsorce
24-11-2020 13:56,32,Male,Berlin,Backend Developer,,3,Senior,Ruby,72000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 13:58,30,Male,Munich,Software Engineer,7,5,Senior,C++,100000,75000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:00,26,Female,Berlin,Software Engineer,6,4,Senior,.NET,65000,1000,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:01,31,Female,Stuttgart,Data Scientist,4,2,Middle,R,65000,73000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 14:02,31,Male,Munich,Software Engineer,9,1,Middle,C++,92500,22500,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:03,29,Female,Stuttgart,QA Engineer,6,2,Middle,JS,54000,,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:03,33,Male,Munich,Backend Developer,15,3,Lead,Scala,100000,10000,30,Full-time employee,Unlimited contract,English,Startup
24-11-2020 14:04,26,Male,Munich,ML Engineer,1.5,1.5,Junior,Python,58000,,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 14:06,30,Female,Frankfurt,QA Engineer,6,4,Senior,Bash,70000,2000,30,Full-time employee,Unlimited contract,German,Bank 
24-11-2020 14:07,34,Male,Berlin,Software Engineer,14,5,Senior,C#,72000,,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:07,37,Male,Berlin,Team Lead,12,10,Head,Python,90000,,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 14:13,38,Male,Frankfurt,Tech Lead,16,1,Lead,.Net,99000,112000,25,Full-time employee,,English,Fintech
24-11-2020 14:13,28,Male,Munich,Network Administrator,9,3,Senior,Network,61200,7300,30,Full-time employee,Unlimited contract,English,Automotive
24-11-2020 14:14,35,Male,Stuttgart,Security Manager,14,8,Senior,,80000,5000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 14:17,31,Male,Berlin,QA Engineer,10,5,Senior,nothing,60000,77000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:21,29,Male,Düsseldorf,Consultant Data Analytics,1,1,Junior,Python,45000,2000,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 14:24,39,Male,Munich,BI IT Consultant,5,5,Middle,"Qlik BI Tool, SQL",56000,17000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 14:26,31,Female,Berlin,Graphic Designer,11,2,Middle,,32000,,27,Full-time employee,Temporary contract,English,Startup
24-11-2020 14:28,39,Male,Munich,Software Engineer,12,6,Lead,PHP,108000,,,Self-employed (freelancer),Unlimited contract,English,Consulting / Agency
24-11-2020 14:28,29,Male,Munich,Backend Developer,8,4,Senior,Java,95000,7000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:29,36,Male,Nürnberg,Frontend Developer,1,0.5,Junior,Javascript,37500,,28,Full-time employee,Temporary contract,German,Startup
24-11-2020 14:30,33,Male,Berlin,iOS Developer,10,2,Middle,Swift,67000,,29,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:30,35,Male,Frankfurt,Banker,12,2,Senior,,100000,32000,,Full-time employee,Unlimited contract,English,Bank
24-11-2020 14:31,31,Male,Berlin,Data Engineer,9,5,Senior,Python,81000,12150,,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:34,38,Male,Berlin,Backend Developer,11,1,Senior,Javascript,35000,,,Founder,Unlimited contract,English,Startup
24-11-2020 14:34,37,Male,Berlin,Cloud Engineer,15,3,Senior,Cloud,72000,10000,36,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:34,34,Male,Munich,Product Manager,7,"1,7",Middle,,72000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 14:34,30,Male,Ansbach,Software Engineer,4,3,Junior,PHP,42000,,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:37,34,Male,Munich,Solutions architect,14,6,Head,Blockchain,95000,10000,24,Full-time employee,Unlimited contract,English,Startup
24-11-2020 14:37,33,Male,Berlin,Backend Developer,12,2,Senior,PHP,67000,,26,Full-time employee,Unlimited contract,English,
24-11-2020 14:38,43,Male,Berlin,Backend Developer,5,1.5,Middle,Java,64000,6000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:40,32,Female,Stuttgart,Stuttgart,2,2,Junior,Java,52000,4000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:42,34,Male,Leipzig,Mobile Developer,14,2,Senior,Android,60000,60000,23,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 14:47,29,Male,Berlin,Backend Developer,9,5,Senior,Java,85000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:49,37,Male,Berlin,Frontend Developer,14,5,Senior,Angular,84000,,30,Full-time employee,Unlimited contract,English,IT Department of established business
24-11-2020 14:49,41,Male,Munich,Senior Program Manager,19,5,Senior,Autonomous Driving,123600,,33,Full-time employee,Unlimited contract,English,Product
24-11-2020 14:52,33,Male,Mannheim,Software Engineer,6,2,Middle,c#,49000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 14:54,33,Female,Berlin,QA Engineer,9,2,Middle,Java,57000,,21,Full-time employee,Unlimited contract,English,Startup
24-11-2020 14:56,40,Male,Munich,QA Engineer,18,14,Lead,Java,78000,8000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 14:58,38,Male,Munich,Backend Developer,12,12,Senior,Java,70000,1500,30,Full-time employee,Unlimited contract,German,Telecommunications
24-11-2020 15:03,29,Male,Munich,Frontend Developer,5,"3,5",Middle,"Js, TypeScript, Angular",57000,,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:04,27,Male,Berlin,Backend Developer,7,0,Senior,go,72000,15000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:05,39,Male,Berlin,Product Manager,10,5,Lead,,120000,200000,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:07,33,Male,Frankfurt,Software Engineer,10,1,Senior,.NET,26400,,,Self-employed (freelancer),Unlimited contract,English,Startup
24-11-2020 15:07,28,Male,Berlin,Frontend Developer,8,5,Senior,Javascript,68000,,,Full-time employee,,,
24-11-2020 15:08,33,Female,Munich,QA Engineer,6.5,3,Senior,,58000,3500,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:09,38,Male,Munich,ML Engineer,10,3,Lead,Python,92000,101,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 15:10,42,Male,Berlin,ML Engineer,20,20,Senior,Python,80000,,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 15:16,45,Female,Frankfurt,DB developer/Data analyst,6,0.9,Senior,T-SQL,55000,,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:17,38,Male,Hamburg,Software Engineer,12,6,Senior,Java,73000,7000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:17,29,Male,Berlin,QA Engineer,9,2,Senior,,62000,8000,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 15:21,30,Male,Berlin,Software Engineer,11,2,Senior,Kotlin,55000,,30,Full-time employee,Unlimited contract,English,Startup
24-11-2020 15:22,32,Male,Berlin,Software Engineer,9,5,Lead,JavaScript,90000,0,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:27,41,Male,Munich,Backend Developer,21,3,Senior,Java,80000,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:28,34,Male,Berlin,Security Engineer,10,4,Senior,python,85000,25000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:31,45,Male,Berlin,Software Engineer,25,20,Lead,c++,75000,20000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 15:32,34,Male,Berlin,DevOps,6,6,Middle,"Java, terraform",62000,70000,28,Full-time employee,Unlimited contract,German,Media
24-11-2020 15:37,25,Male,Stuttgart,Backend Developer,7,1,Senior,PHP,60000,,26,Full-time employee,Unlimited contract,English,Startup
24-11-2020 15:38,32,Male,Berlin,Software Engineer,12,1.5,Senior,iOS,66800,,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:39,65,Male,Berlin,Software Engineer,25,25,Senior,"Pascal, VB.NET, C#",55000,,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 15:41,33,Male,Munich,Business Analyst,10,4,Senior,Java,70000,0,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:41,34,Male,Berlin,ML Engineer,12,3,Senior,Python,90000,,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:42,28,Male,Berlin,Backend Developer,7,1,Senior,PHP,70000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:47,,Male,Berlin,Data Engineer,7.5,1.5,Middle,SQL,68000,500,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:56,39,Male,Munich,DBA,17,5,Senior,Oracle,64000,70000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:59,30,Male,Berlin,Backend Developer,7,2,Senior,Ruby,72000,0,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 15:59,34,Male,Berlin,DevOps,12,2,Senior,Java,70000,0,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:02,35,Male,Berlin,Support Engineer,10,4,Senior,PHP,63500,63500,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:03,35,Female,Berlin,Frontend Developer,12,5,Middle,Javascript ,70000,0,29,Full-time employee,Unlimited contract,English,E-commerce
24-11-2020 16:05,34,Male,Berlin,Frontend Developer,10,3,Senior,"Angular, React",68000,0,40,Full-time employee,Unlimited contract,English,Startup
24-11-2020 16:06,34,Male,Berlin,Software Engineer,12,2,Lead,.net,78000,8000,36,Full-time employee,Unlimited contract,German,Product
24-11-2020 16:14,35,Male,Berlin,Software Engineer,8,1,Senior,Elixir,75000,,27,Full-time employee,Unlimited contract,English,Startup
24-11-2020 16:15,38,Male,Berlin,Software Engineer,13,6,Lead,Java,89570,20240,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:16,34,Female,Berlin,Software Engineer,9,3,Senior,Kotlin,78000,3000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:20,31,Male,Berlin,Mobile Developer,7,"3,5",Senior,iOS,80000,,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:26,34,Male,Berlin,Backend Developer,15,5,Senior,Elixir,70000,70000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:34,29,Female,Munich,Software Engineer,5,4,Middle,"NodeJS, Typescript, AWS",67000,5000,31,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:35,37,Male,Berlin,Software Engineer,15,3,Senior,Scala,85000,5000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 16:42,44,Male,Stuttgart,Software Engineer,22,3,Senior,Erlang,76000,,30,Full-time employee,Unlimited contract,English,Startup
24-11-2020 16:56,30,Male,Munich,Frontend Developer,9,3,Middle,TypeScript,66000,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:01,26,Male,Frankfurt,Consultant,4,4,Middle,JavaScript,65000,70000,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 17:03,33,Diverse,Hamburg,Software Engineer,1,6,Middle,Scala,130000,0,,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:04,46,Male,Berlin,Software Engineer,14,14,Senior,JavaScript,80000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:05,33,Male,Berlin,Software Engineer,14,4,Senior,PHP,68000,0,,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:08,27,Male,Tuttlingen,Software Engineer,4,4,Junior,C#,46000,2000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 17:12,38,Male,Stuttgart,Software Engineer,15,8,Senior,C#,56400,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:21,32,Male,Munich,Backend Developer,11,3.5,Senior,PHP,81200,81200,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:24,36,Female,Berlin,Recruiter,11,4,Senior,,70000,11000,unlimited,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:24,26,Male,Frankfurt,Backend Developer,7,1.5,Senior,Java,65000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:27,29,Male,Berlin,Software Engineer,12,3,Senior,Go,75000,75000,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:28,32,Male,Nürnberg,Testautomation,8,2,Senior,"Java, JS",60000,0,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 17:29,29,Male,Bonn,Mobile Developer,5,2,Middle,Objective-C,55000,4000,24,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:29,33,Male,Hamburg,Software Engineer,10,3,Senior,Ruby,75000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:29,,,Munich,Data Scientist,2,2,Middle,Python ,54000,,20,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:30,32,Male,Munich,QA Engineer,9,3,Senior,QA,76000,0,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:31,34,Male,Berlin,Software Engineer,10,10,Senior,C++,76000,12000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:33,31,Male,Moscow,Data Scientist,2.5,0,Lead,Python,20000,6500,30,Full-time employee,Unlimited contract,Russian,Bank
24-11-2020 17:35,29,Male,Munich,Software Engineer,7,1,Senior,TypeScript,80000,0,,Full-time employee,Unlimited contract,English,Startup
24-11-2020 17:35,33,Male,Munich,Software Engineer,10,4,Senior,C#,78000,,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 17:37,32,Male,Berlin,Backend Developer,4,1,Senior,Ruby,65000,,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:38,47,Male,Hamburg,Software Engineer,22,10,Senior,C++/C#,46000,46000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:38,29,Male,Berlin,Backend Developer,8,1.5,Middle,Go,65000,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:39,28,Male,Munich,Software Engineer,5,6,Senior,C++,67000,2000,20,Self-employed (freelancer),Unlimited contract,English,Startup
24-11-2020 17:40,,Male,Hamburg,Support Engineer,,2,Senior,,61000,,28,Full-time employee,Unlimited contract,English,
24-11-2020 17:40,25,Male,Hamburg,Data Scientist,2,2,Middle,Python,48000,5000,28,Full-time employee,Unlimited contract,German,Product
24-11-2020 17:40,32,Male,Munich,SAP Developer,9,1,Senior,ABAP,70800,5000,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 17:43,45,Male,Munich,Frontend Developer,3,< 1,Senior,Javascript / Typescript,70000,,25,Full-time employee,Unlimited contract,Russian,Startup
24-11-2020 17:45,26,Male,Frankfurt,Software Engineer,3,1,Middle,Python ,48000,,27,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 17:45,29,Male,Munich,Mobile Developer,8,0.25,Senior,Java/Kotlin,65400,,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 17:47,40,Male,Berlin,Backend Developer,18,2.5,Senior,php,60000,0,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:47,27,Male,Munich,Software Engineer,5,1,Senior,Typescript / Angular,71000,5000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:51,27,Male,Munich,Software Engineer,5,1,Senior,Javascript,65000,,22,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:53,38,Male,Koblenz,Systemadministrator,20,2,Senior,,44000,,25,Full-time employee,Unlimited contract,German,Systemhaus
24-11-2020 17:55,22,Male,Warsaw,Backend Developer,3,0,Middle,PHP,27000,,21,Full-time employee,Unlimited contract,Polish,Consulting / Agency
24-11-2020 17:57,30,Male,Berlin,DevOps,9,5,Lead,Kubernetes,90000,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 17:57,30,Male,Hamburg,Software Engineer,6,0,Middle,.NET,60000,6000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:01,29,Male,Munich,SW Architect,8,3,Senior,C++,73000,400,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:06,37,Male,Heidelberg,Software Engineer,15,7,Senior,ABAP,67500,7500,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:09,28,Male,Berlin,SRE,6,1.5,Middle,Kubernetes,66000,122.13,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:10,28,Female,Berlin,Software Engineer,8,0,Lead,Javascript,80000,0,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:10,26,Male,Karlsruhe,Software Engineer,5,5,,,55000,0,30,Full-time employee,Unlimited contract,50/50,Consulting / Agency
24-11-2020 18:12,28,Male,Stuttgart,Backend Developer,5,1.5,Middle,Java,55000,5000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 18:13,33,Male,Berlin,Software Engineer,13,3,Senior,Ruby,75000,20000,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:16,25,Male,Berlin,Backend Developer,5,0,Senior,Java,60000,5600,,,,,
24-11-2020 18:19,38,Male,Köln,QA Engineer,7,2,Middle,,54500,,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 18:22,40,Male,Frankfurt,Software Engineer,22,3,Senior,Java,72000,5000,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 18:25,28,Male,Munich,"Fullstack engineer, ну или Software engineer",9,1,Senior,React/Typescript,60000,0,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 18:27,29,Male,Berlin,Backend Developer,11,2,Senior,Python,85000,4000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:31,,Male,Berlin,Software Engineer,9,1,Lead,Java,75000,,24,Full-time employee,Unlimited contract,English,Startup
24-11-2020 18:32,24,Male,Aachen,HiWi,3,2,Junior,Python,10164,,14,Part-time employee,Temporary contract,English,University
24-11-2020 18:33,30,Male,Berlin,Backend Developer,4,2,Senior,Golang ,65000,,,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:36,31,Male,Munich,Software Engineer,11,1,Middle,Python,75000,,unlimited ,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:37,44,Male,Munich,Software Engineer,28,6,Senior,C#,78500,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:39,35,Male,Düsseldorf,Product Manager,5,2,Senior,,56000,56000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:39,41,Female,Munich,Data Engineer,12,12,Senior,,68000,4500,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 18:40,32,Male,Berlin,Software Engineer,12,1,Senior,Java,83000,500,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:44,28,Female,Mannheim,Software Engineer,4,4,Junior,,53000,,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 18:48,,Male,Karlsruhe ,Backend Developer,8,8,Lead,Python,65000,5400,29,Part-time employee,Unlimited contract,English,Product
24-11-2020 18:49,33,Male,Berlin,Software Engineer,10,1,Middle,iOS,65000,,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:49,46,Male,Munich,Software Engineer,10,2,Senior,Python ,68500,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 18:50,27,Male,Berlin,Frontend Developer,8,1,Middle,Angular,45000,,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:50,30,Male,Samara,Backend Developer,2,0,Middle,php,12000,,,,,,
24-11-2020 18:51,32,Male,Berlin,Backend Developer,5,3,Middle,Ruby,72000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:52,34,Male,Berlin,Software Engineer,15,2,Lead,Java,80000,12000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:53,33,Male,Berlin,Software Engineer,10,,Senior,Salesforce ,68000,,25,Full-time employee,Temporary contract,English,Startup
24-11-2020 18:53,26,Male,"Riga, Latvia",Software Engineer,4,0,Middle,javascript,24000,0,20,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 18:54,41,Male,Berlin,Software Engineer,19,7,Lead,Python,95500,14500,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:54,35,Male,Cologne,Software Engineer,14,7,Senior,C++,72000,77000,35,Full-time employee,Unlimited contract,English,Product
24-11-2020 18:58,26,Male,Hamburg,Software Engineer,7,3.5,Senior,TypeScript,72000,,27,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 18:59,27,Male,Berlin,Mobile Developer,3,0,Middle,Kotlin,65000,,,Full-time employee,Unlimited contract,English,Startup
24-11-2020 18:59,24,Male,Munich,Software Engineer,3,2,Middle,Java/C++,77600,43500,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 19:07,35,Male,Hamburg,Software Engineer,13,3,Lead,Scala / Python,95000,15000,25,Full-time employee,Unlimited contract,English,Startup
24-11-2020 19:07,31,Male,Dusseldorf,Software Engineer,7,3,Senior,C++,50400,50400,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 19:09,25,Male,Berlin,Backend Developer,5,0,Middle,Java,80000,,30,Full-time employee,Unlimited contract,English,Startup
24-11-2020 19:12,30,Male,Moscow,Backend Developer,2,,Middle,Python,13000,0,28,Full-time employee,Unlimited contract,Russian,Startup
24-11-2020 19:14,37,Male,Zurich,Project manager,20,"4 (in Switzerland), 0 (in Germany)",Middle,,130000,20000,25,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 19:15,30,Male,Moscow,Software Engineer,5,0,Middle,C,14712,0,30,Full-time employee,Unlimited contract,Russian,Product
24-11-2020 19:15,33,Male,Berlin,Product Manager,5,5,Senior,,70000,800,30,Full-time employee,,German,Product
24-11-2020 19:19,35,Male,Berlin,QA Engineer,11,10,Senior,Java,74400,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 19:24,37,Male,Hamburg,Software Engineer,15,5,Senior,Java,70000,0,25,Full-time employee,Temporary contract,English,Startup
24-11-2020 19:30,36,Male,Hamburg,Backend Developer,10,5,Senior,Java/Scala,82000,,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 19:31,32,Female,Cologne,Data Scientist,4,4,Senior,Python,85000,88000,30,Full-time employee,Unlimited contract,English,consumer goods
24-11-2020 19:40,38,Male,Berlin,Security Engineer,5,3,Lead,,80000,0,30,Full-time employee,Unlimited contract,English,Startup
24-11-2020 19:41,23,Male,Berlin,Software Engineer,4,1,Middle,Javascript,70500,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 19:42,39,Male,Stuttgart,Software Engineer,11,3,Lead,PHP,75000,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 19:47,27,Female,Berlin,Data Scientist,3,3,Middle,Python,58000,1000,24,Full-time employee,Unlimited contract,English,Product
24-11-2020 19:48,50,Male,Berlin,Software Engineer,29,2,Lead,C++,28800,28800,30,Full-time employee,Unlimited contract,German,IT-Outsourcing
24-11-2020 19:57,35,Female,Berlin,Designer (UI/UX),15,1,Middle,,53000,65000,(no idea),Full-time employee,Unlimited contract,English,Product
24-11-2020 20:00,40,Male,Berlin,Architect,10,3,Middle,,89000,10000,30,Full-time employee,Unlimited contract,English,
